date,store_nbr,family,lgbm_pred,xgb_pred,ensemble_pred
2017-08-27,1,BOOKS,1.2368400872565484,0.554395,0.9638620603571638
2017-08-28,1,BOOKS,1.2156408452174052,0.0,0.7293845071304431
2017-08-29,1,BOOKS,1.2156408452174052,0.0028489702,0.7305240952024078
2017-08-30,1,BOOKS,1.2156408452174052,0.7881259,1.0446348740566362
2017-08-31,1,BOOKS,1.761382497943867,1.4107606,1.6211337909683161
2017-08-16,1,BREAD/BAKERY,365.9074432963845,358.47214,362.9333209582994
2017-08-17,1,BREAD/BAKERY,168.9343308033836,177.99982,172.56052676572156
2017-08-18,1,BREAD/BAKERY,145.56540827694982,152.68068,148.4115182205644
2017-08-19,1,BREAD/BAKERY,200.18007723859498,196.89456,198.86587410194605
2017-08-20,1,BREAD/BAKERY,108.42438793255941,121.44408,113.63226566358838
2017-08-21,1,BREAD/BAKERY,174.94642774353434,199.95468,184.94972920471434
2017-08-22,1,BREAD/BAKERY,169.35623834209517,198.63779,181.06885927722976
2017-08-23,1,BREAD/BAKERY,109.80206804612862,128.12585,117.13158415043108
2017-08-24,1,BREAD/BAKERY,109.80206804612862,127.65375,116.94274137699358
2017-08-25,1,BREAD/BAKERY,100.5203205645315,102.00558,101.11442317367984
2017-08-26,1,BREAD/BAKERY,120.78820962628322,120.95745,120.85590612244961
2017-08-27,1,BREAD/BAKERY,78.21370134602924,87.21456,81.8140469184574
2017-08-28,1,BREAD/BAKERY,109.99426596328425,126.5477,116.6156391678143
2017-08-29,1,BREAD/BAKERY,101.69702082779538,117.78729,108.13313025180418
2017-08-30,1,BREAD/BAKERY,86.14884338192712,91.63207,88.342134245709
2017-08-31,1,BREAD/BAKERY,91.27350476006599,88.13135,90.01664344441849
2017-08-16,1,CELEBRATION,8.265911280616589,8.761238,8.464042150678914
2017-08-17,1,CELEBRATION,7.466048119856633,11.551916,9.100395511623452
2017-08-18,1,CELEBRATION,7.545705259177447,14.057521,10.150431406696654
2017-08-19,1,CELEBRATION,8.747818091204385,13.949612,10.82853580635227
2017-08-20,1,CELEBRATION,6.136331614408192,10.417937,7.848973784776507
2017-08-21,1,CELEBRATION,6.049053651193,9.768702,7.536912907421122
2017-08-22,1,CELEBRATION,8.19921112799735,12.524532,9.92933950867707
2017-08-23,1,CELEBRATION,5.9502267365868695,10.219619,7.657983751607883
2017-08-24,1,CELEBRATION,5.9502267365868695,10.219619,7.657983751607883
2017-08-25,1,CELEBRATION,6.136331614408192,11.168352,8.149139914842426
2017-08-26,1,CELEBRATION,8.747818091204385,12.854874,10.39064050834812
2017-08-27,1,CELEBRATION,6.136331614408192,10.063721,7.707287345262347
2017-08-28,1,CELEBRATION,5.9502267365868695,9.069733,7.198029251409519
2017-08-29,1,CELEBRATION,7.260773466749996,12.281469,9.269051722719675
2017-08-30,1,CELEBRATION,5.9502267365868695,10.297451,7.689116449666965
2017-08-31,1,CELEBRATION,7.009257992904984,10.920085,8.573588681698801
2017-08-16,1,CLEANING,683.4146401692927,649.1509,669.7091539746225
2017-08-17,1,CLEANING,273.6876736006289,400.91412,324.578250522682
2017-08-18,1,CLEANING,265.94466605757225,352.20966,300.4506649909887
2017-08-19,1,CLEANING,361.4427807365793,292.2567,333.7683555147015
2017-08-20,1,CLEANING,200.86913019344297,219.29665,208.24013656333142
2017-08-21,1,CLEANING,165.36167497364772,372.00754,248.02002927618082
2017-08-22,1,CLEANING,227.34871328952835,440.14255,312.46625006844357
2017-08-23,1,CLEANING,134.62596660139386,250.54007,180.99160626698864
2017-08-24,1,CLEANING,111.32405807116274,259.0683,170.42175417863513
2017-08-25,1,CLEANING,217.12305546439407,206.95364,213.05528927228877
2017-08-26,1,CLEANING,231.35706525908728,225.66977,229.0821453444172
2017-08-27,1,CLEANING,159.91390706496068,178.65009,167.40838147042172
2017-08-28,1,CLEANING,198.7638120066401,215.25237,205.35923172302702
2017-08-29,1,CLEANING,123.8569558794566,270.80124,182.63466913314272
2017-08-30,1,CLEANING,198.47147222256154,191.40013,195.6429342978924
2017-08-31,1,CLEANING,189.33042865814826,187.2489,188.49781621588505
2017-08-16,1,DAIRY,743.3513329830255,702.40283,726.9719509128622
2017-08-17,1,DAIRY,288.4753964176437,359.77982,316.9971641201175
2017-08-18,1,DAIRY,242.55150130735552,372.71725,294.6177995881243
2017-08-19,1,DAIRY,264.5841246769519,336.54984,293.3704088882024
2017-08-20,1,DAIRY,302.5173205824648,226.36435,272.05613056969366
2017-08-21,1,DAIRY,249.68413160113658,435.34216,323.9473502985726
2017-08-22,1,DAIRY,282.55816742348924,328.90286,301.09604242186697
2017-08-23,1,DAIRY,94.31214010959314,274.22278,166.27639386800197
2017-08-24,1,DAIRY,102.50779640691225,262.14984,166.36461741934266
2017-08-25,1,DAIRY,201.02491005372565,186.75507,195.31697239942287
2017-08-26,1,DAIRY,203.87041226778712,200.23904,202.41786656233242
2017-08-27,1,DAIRY,194.99252810874364,164.68022,182.86761006592977
2017-08-28,1,DAIRY,100.82866699647145,250.85063,160.83745593518756
2017-08-29,1,DAIRY,116.06705516760128,215.22925,155.73193079343184
2017-08-30,1,DAIRY,176.5253190353094,165.84007,172.25122047392
2017-08-31,1,DAIRY,162.32839563726262,153.64583,158.85536944412513
2017-08-16,1,DELI,121.2643657168159,127.05325,123.57991993668134
2017-08-17,1,DELI,80.82720461738216,73.67599,77.9667188122994
2017-08-18,1,DELI,74.72897701014881,77.53155,75.85000522464398
2017-08-19,1,DELI,86.0750799659808,88.45659,87.02768500351426
2017-08-20,1,DELI,39.00654296997992,47.992943,42.60110366895084
2017-08-21,1,DELI,91.08235404728174,90.890335,91.00554875039052
2017-08-22,1,DELI,78.05780634039165,84.976906,80.82544842215492
2017-08-23,1,DELI,51.51037253868716,61.463875,55.49177383143983
2017-08-24,1,DELI,51.98311523736572,57.37523,54.13996145809326
2017-08-25,1,DELI,56.48553216367084,60.440807,58.06764223521422
2017-08-26,1,DELI,59.1667442225496,65.45672,61.682734292929176
2017-08-27,1,DELI,36.59884345845919,47.137524,40.81431515405501
2017-08-28,1,DELI,64.20786659790998,69.26548,66.23091197534755
2017-08-29,1,DELI,49.813767046997704,61.11661,54.334905964892954
2017-08-30,1,DELI,48.73922487452576,57.160435,52.10770881387561
2017-08-31,1,DELI,48.41610947583027,58.55438,52.47141670783702
2017-08-16,1,EGGS,130.9557672155334,134.92429,132.54317544772823
2017-08-17,1,EGGS,81.99982777473961,91.93558,85.97412762187503
2017-08-18,1,EGGS,82.60617693882674,89.6182,85.41098857296402
2017-08-19,1,EGGS,104.4971362263143,108.28728,106.01319262446046
2017-08-20,1,EGGS,47.54442894155275,58.03037,51.73880603131349
2017-08-21,1,EGGS,99.24070369621484,107.91551,102.71062857759219
2017-08-22,1,EGGS,80.51149871347329,92.985535,85.50111309527148
2017-08-23,1,EGGS,56.133332775086004,69.7394,61.57576115491977
2017-08-24,1,EGGS,52.36396688718383,60.116795,55.465098729722406
2017-08-25,1,EGGS,55.53224168230917,62.5206,58.32758475547925
2017-08-26,1,EGGS,62.67411394450533,69.078926,65.23603918274324
2017-08-27,1,EGGS,42.849836690069225,53.966316,47.29642888476907
2017-08-28,1,EGGS,66.10008057516738,75.714874,69.94599805213167
2017-08-29,1,EGGS,57.663548783097376,64.49531,60.39625358321292
2017-08-30,1,EGGS,50.03271996847693,61.118412,54.46699678821506
2017-08-31,1,EGGS,46.654588325730316,59.658203,51.85603424543819
2017-08-16,1,FROZEN FOODS,131.53666126247057,146.57106,137.5504223556269
2017-08-17,1,FROZEN FOODS,70.14846954850557,91.70508,78.7711152679217
2017-08-18,1,FROZEN FOODS,57.86332349027225,75.8596,65.06183373954909
2017-08-19,1,FROZEN FOODS,89.51499047571214,106.89098,96.46538771804447
2017-08-20,1,FROZEN FOODS,30.48910848972973,54.9092,40.25714536117182
2017-08-21,1,FROZEN FOODS,71.25965483956602,90.87685,79.10653142913023
2017-08-22,1,FROZEN FOODS,51.98968360205172,75.88284,61.54694813120173
2017-08-23,1,FROZEN FOODS,51.77592068749397,69.89989,59.02550762795048
2017-08-24,1,FROZEN FOODS,51.69316996404956,74.51055,60.8201221780147
2017-08-25,1,FROZEN FOODS,34.771698635765496,58.58135,44.29555816766535
2017-08-26,1,FROZEN FOODS,49.27274131430305,66.74953,56.26345672400663
2017-08-27,1,FROZEN FOODS,25.81371996854918,47.54066,34.5044959429215
2017-08-28,1,FROZEN FOODS,41.47244790412203,59.131504,48.53606998453864
2017-08-29,1,FROZEN FOODS,40.67210663965157,61.135403,48.85742467409855
2017-08-30,1,FROZEN FOODS,35.05057421787476,60.413025,45.195555254601814
2017-08-31,1,FROZEN FOODS,35.68031861922406,60.447517,45.587197748072526
2017-08-16,1,GROCERY I,2608.524062293051,2610.3,2609.234432493018
2017-08-17,1,GROCERY I,2569.079848607041,3920.114,3109.4935634610997
2017-08-18,1,GROCERY I,1871.3888766622113,3064.063,2348.458570137952
2017-08-19,1,GROCERY I,1223.2244226352843,2413.6204,1699.3828347335143
2017-08-20,1,GROCERY I,433.7367214295223,888.031,615.4544352014634
2017-08-21,1,GROCERY I,3939.7554180050784,4441.3433,4140.390604318673
2017-08-22,1,GROCERY I,3391.063727725583,4794.514,3952.4439006978496
2017-08-23,1,GROCERY I,1205.373522084023,1655.8661,1385.5705487972887
2017-08-24,1,GROCERY I,1171.8562376136558,1578.2267,1334.4044530174124
2017-08-25,1,GROCERY I,640.0063249171569,828.6164,715.4503586709973
2017-08-26,1,GROCERY I,675.8625342458103,769.19604,713.195956826783
2017-08-27,1,GROCERY I,334.011969000302,792.0213,517.2157141150249
2017-08-28,1,GROCERY I,1185.9096208636831,1601.699,1352.2253989830538
2017-08-29,1,GROCERY I,1186.927543766181,1649.0419,1371.773286513615
2017-08-30,1,GROCERY I,412.0156764205756,858.4989,590.6089725027359
2017-08-31,1,GROCERY I,409.03745555908085,829.62305,577.2716859819329
2017-08-16,1,GROCERY II,11.386629535455283,13.666458,12.298560973226294
2017-08-17,1,GROCERY II,8.19921112799735,11.610678,9.563798050547188
2017-08-18,1,GROCERY II,8.74327054019896,12.243657,10.143425168968008
2017-08-19,1,GROCERY II,10.727351135258003,14.805613,12.358655706789566
2017-08-20,1,GROCERY II,6.696916069506474,9.702933,7.899323013972561
2017-08-21,1,GROCERY II,8.19921112799735,10.289474,9.035316090250557
2017-08-22,1,GROCERY II,8.044249347716592,12.446224,9.805039484423412
2017-08-23,1,GROCERY II,5.9502267365868695,8.427,6.940936060262668
2017-08-24,1,GROCERY II,5.9502267365868695,9.181114,7.242581816030491
2017-08-25,1,GROCERY II,6.136331614408192,8.627953,7.1329801419695
2017-08-26,1,GROCERY II,8.22817542019691,11.290834,9.453239308972394
2017-08-27,1,GROCERY II,6.136331614408192,8.499678,7.081670079561053
2017-08-28,1,GROCERY II,5.9502267365868695,7.505689,6.572411747289646
2017-08-29,1,GROCERY II,5.9502267365868695,8.924498,7.139935226751316
2017-08-30,1,GROCERY II,5.9502267365868695,8.504833,6.972069473577488
2017-08-31,1,GROCERY II,7.009257992904984,9.127467,7.856541705609323
2017-08-16,1,HARDWARE,1.4560943349782778,0.59789205,1.112813428317556
2017-08-17,1,HARDWARE,1.3581794086859487,0.48171797,1.007594843731276
2017-08-18,1,HARDWARE,1.5442842865072717,0.90861183,1.2900153174449818
2017-08-19,1,HARDWARE,1.951687723794649,2.6644132,2.236777895926875
2017-08-20,1,HARDWARE,1.5442842865072717,0.90861183,1.2900153174449818
2017-08-21,1,HARDWARE,1.3581794086859487,0.0,0.8149076452115692
2017-08-22,1,HARDWARE,1.3581794086859487,0.47324023,1.0042037417749086
2017-08-23,1,HARDWARE,1.3581794086859487,0.48171797,1.007594843731276
2017-08-24,1,HARDWARE,1.3581794086859487,0.48171797,1.007594843731276
2017-08-25,1,HARDWARE,1.5442842865072717,0.6826703,1.1996387019206898
2017-08-26,1,HARDWARE,1.951687723794649,2.3101962,2.095091098784846
2017-08-27,1,HARDWARE,1.5442842865072717,0.554395,1.1483285799075977
2017-08-28,1,HARDWARE,1.3581794086859487,0.0,0.8149076452115692
2017-08-29,1,HARDWARE,1.3581794086859487,0.0028489702,0.8160472332835339
2017-08-30,1,HARDWARE,1.3581794086859487,0.7881259,1.1301580121377626
2017-08-31,1,HARDWARE,1.9039210614124105,1.4107606,1.706656929049442
2017-08-16,1,HOME AND KITCHEN I,26.979252323574407,30.824268,28.517258539835563
2017-08-17,1,HOME AND KITCHEN I,18.1915351615368,20.869457,19.26270418560616
2017-08-18,1,HOME AND KITCHEN I,17.45185620676562,21.917652,19.23817495757988
2017-08-19,1,HOME AND KITCHEN I,22.13463806921124,22.012564,22.085808895909068
2017-08-20,1,HOME AND KITCHEN I,11.29860577022077,15.2378435,12.874301058262834
2017-08-21,1,HOME AND KITCHEN I,18.1915351615368,22.0141,19.72056131756417
2017-08-22,1,HOME AND KITCHEN I,15.66845935934686,18.511856,16.805818333351034
2017-08-23,1,HOME AND KITCHEN I,12.537945373311052,16.335335,14.056901135119443
2017-08-24,1,HOME AND KITCHEN I,13.760177872505555,17.421326,15.224636901573401
2017-08-25,1,HOME AND KITCHEN I,12.108690703715888,17.451033,14.245627382282024
2017-08-26,1,HOME AND KITCHEN I,20.368625362290857,19.595049,20.05919506524439
2017-08-27,1,HOME AND KITCHEN I,12.108690703715888,14.263159,12.970478036884074
2017-08-28,1,HOME AND KITCHEN I,13.760177872505555,16.877552,15.007127631859046
2017-08-29,1,HOME AND KITCHEN I,13.277371025169234,15.966087,14.352857646992408
2017-08-30,1,HOME AND KITCHEN I,16.688100574097177,20.076843,18.043598221350393
2017-08-31,1,HOME AND KITCHEN I,12.98161708221268,17.431688,14.761645572813936
2017-08-16,1,HOME AND KITCHEN II,20.38900529213265,21.853916,20.97496983329961
2017-08-17,1,HOME AND KITCHEN II,15.66845935934686,20.527622,17.612124695503134
2017-08-18,1,HOME AND KITCHEN II,14.88110115201396,19.24453,16.626472771591676
2017-08-19,1,HOME AND KITCHEN II,18.716242037614975,22.585546,20.26396401071596
2017-08-20,1,HOME AND KITCHEN II,12.669275158814171,15.466424,13.788134785992849
2017-08-21,1,HOME AND KITCHEN II,15.66845935934686,20.610146,17.645134224616903
2017-08-22,1,HOME AND KITCHEN II,15.66845935934686,22.09494,18.23905207129659
2017-08-23,1,HOME AND KITCHEN II,11.922585825894563,14.190483,12.829744732841426
2017-08-24,1,HOME AND KITCHEN II,13.277371025169234,16.444958,14.544405994465553
2017-08-25,1,HOME AND KITCHEN II,12.108690703715888,16.28256,13.778238752368694
2017-08-26,1,HOME AND KITCHEN II,16.074962379786726,19.308783,17.368490554245327
2017-08-27,1,HOME AND KITCHEN II,12.108690703715888,14.263159,12.970478036884074
2017-08-28,1,HOME AND KITCHEN II,13.277371025169234,18.06438,15.192174968769752
2017-08-29,1,HOME AND KITCHEN II,13.277371025169234,17.857204,15.109304485371315
2017-08-30,1,HOME AND KITCHEN II,11.922585825894563,16.809055,13.877173817619259
2017-08-31,1,HOME AND KITCHEN II,12.98161708221268,14.890948,13.745349662932345
2017-08-16,1,HOME APPLIANCES,1.2156408452174052,0.48171797,0.9220717056501498
2017-08-17,1,HOME APPLIANCES,1.2156408452174052,0.48171797,0.9220717056501498
2017-08-18,1,HOME APPLIANCES,1.2368400872565484,0.90861183,1.105548797894548
2017-08-19,1,HOME APPLIANCES,1.644243524543926,2.6644132,2.052311376376441
2017-08-20,1,HOME APPLIANCES,1.2368400872565484,0.90861183,1.105548797894548
2017-08-21,1,HOME APPLIANCES,1.2156408452174052,0.0,0.7293845071304431
2017-08-22,1,HOME APPLIANCES,1.2156408452174052,0.357066,0.872210915278255
2017-08-23,1,HOME APPLIANCES,1.2156408452174052,0.48171797,0.9220717056501498
2017-08-24,1,HOME APPLIANCES,1.2156408452174052,0.48171797,0.9220717056501498
2017-08-25,1,HOME APPLIANCES,1.2368400872565484,0.6826703,1.015172182370256
2017-08-26,1,HOME APPLIANCES,1.644243524543926,2.3101962,1.9106245792344123
2017-08-27,1,HOME APPLIANCES,1.2368400872565484,0.554395,0.9638620603571638
2017-08-28,1,HOME APPLIANCES,1.2156408452174052,0.0,0.7293845071304431
2017-08-29,1,HOME APPLIANCES,1.2156408452174052,0.0028489702,0.7305240952024078
2017-08-30,1,HOME APPLIANCES,1.2156408452174052,0.7881259,1.0446348740566362
2017-08-31,1,HOME APPLIANCES,1.761382497943867,1.4107606,1.6211337909683161
2017-08-16,1,HOME CARE,154.4842223207469,173.83167,162.22320245983096
2017-08-17,1,HOME CARE,106.63798892242863,113.80868,109.50626518573256
2017-08-18,1,HOME CARE,89.04762161899355,96.948975,92.20816357808559
2017-08-19,1,HOME CARE,112.24779962989564,117.193115,114.22592663462683
2017-08-20,1,HOME CARE,57.43622364331953,63.16987,59.72968233662648
2017-08-21,1,HOME CARE,107.43928773083708,112.67877,109.53508295344365
2017-08-22,1,HOME CARE,116.47578069344581,122.63999,118.94146435722959
2017-08-23,1,HOME CARE,77.34054943246474,79.10775,78.04743039800422
2017-08-24,1,HOME CARE,70.56582039132881,73.40132,71.70002118072014
2017-08-25,1,HOME CARE,65.87100179135393,60.96259,63.907637543318216
2017-08-26,1,HOME CARE,76.47376727360256,74.610985,75.72865504799942
2017-08-27,1,HOME CARE,48.97864464987927,57.352196,52.32806470435627
2017-08-28,1,HOME CARE,77.29174564657008,76.380356,76.92719048486587
2017-08-29,1,HOME CARE,77.57136616245612,78.294655,77.86068125448051
2017-08-30,1,HOME CARE,65.18287164097092,62.64854,64.16913880184329
2017-08-31,1,HOME CARE,54.81312671377519,61.741055,57.58429860516941
2017-08-16,1,LADIESWEAR,12.633332903180545,11.224187,12.069674786921755
2017-08-17,1,LADIESWEAR,6.206662202899711,9.276039,7.434412923470173
2017-08-18,1,LADIESWEAR,6.136331614408192,8.970071,7.269827399583636
2017-08-19,1,LADIESWEAR,8.734802210160371,13.225081,10.530914189713165
2017-08-20,1,LADIESWEAR,6.696916069506474,9.702933,7.899323013972561
2017-08-21,1,LADIESWEAR,7.466048119856633,9.192206,8.15651137733085
2017-08-22,1,LADIESWEAR,6.206662202899711,9.151387,7.384552207604084
2017-08-23,1,LADIESWEAR,7.305011935861544,10.681461,8.6555915998409
2017-08-24,1,LADIESWEAR,5.9502267365868695,8.427,6.940936060262668
2017-08-25,1,LADIESWEAR,6.136331614408192,8.399378,7.041550193162737
2017-08-26,1,LADIESWEAR,8.22817542019691,11.290834,9.453239308972394
2017-08-27,1,LADIESWEAR,6.136331614408192,8.499678,7.081670079561053
2017-08-28,1,LADIESWEAR,5.9502267365868695,7.505689,6.572411747289646
2017-08-29,1,LADIESWEAR,5.9502267365868695,7.948131,6.749388428045261
2017-08-30,1,LADIESWEAR,5.9502267365868695,8.504833,6.972069473577488
2017-08-31,1,LADIESWEAR,7.009257992904984,9.127467,7.856541705609323
2017-08-16,1,LAWN AND GARDEN,17.276521369940482,16.800129,17.08596458740618
2017-08-17,1,LAWN AND GARDEN,12.39104746294372,14.716112,13.321073523237423
2017-08-18,1,LAWN AND GARDEN,11.790031667489531,16.586468,13.70860628839655
2017-08-19,1,LAWN AND GARDEN,13.97332163076798,17.084627,15.21784383905649
2017-08-20,1,LAWN AND GARDEN,10.888752404452866,13.562474,11.958241142989102
2017-08-21,1,LAWN AND GARDEN,12.39104746294372,15.41135,13.599168768598751
2017-08-22,1,LAWN AND GARDEN,11.657884454803028,13.49419,12.392406663940166
2017-08-23,1,LAWN AND GARDEN,10.142063071533258,12.286534,10.999851566674838
2017-08-24,1,LAWN AND GARDEN,10.142063071533258,13.040648,11.30149732244266
2017-08-25,1,LAWN AND GARDEN,10.328167949354583,12.487488,11.19189588680025
2017-08-26,1,LAWN AND GARDEN,12.939654426150769,15.150364,13.823938510640412
2017-08-27,1,LAWN AND GARDEN,10.328167949354583,12.359213,11.140585824391803
2017-08-28,1,LAWN AND GARDEN,10.142063071533258,14.424828,11.855169159295688
2017-08-29,1,LAWN AND GARDEN,10.142063071533258,11.807667,10.808304649713168
2017-08-30,1,LAWN AND GARDEN,10.142063071533258,14.905109,12.047281605126987
2017-08-31,1,LAWN AND GARDEN,11.201094327851374,12.987,11.915456973602915
2017-08-16,1,LINGERIE,4.257373670544306,3.9304616,4.126608884218978
2017-08-17,1,LINGERIE,4.415894210564816,7.810735,5.77383056892617
2017-08-18,1,LINGERIE,4.3455636220733,7.6171703,5.654206259105186
2017-08-19,1,LINGERIE,6.997991882960286,11.759781,8.902707387924366
2017-08-20,1,LINGERIE,4.3455636220733,7.7333455,5.700676424357871
2017-08-21,1,LINGERIE,6.408443135662455,8.824172,7.374734689380871
2017-08-22,1,LINGERIE,4.258285658858106,7.1817985,5.427690921605757
2017-08-23,1,LINGERIE,4.159458744251977,6.961702,5.280356089904458
2017-08-24,1,LINGERIE,4.159458744251977,7.190275,5.371785323455484
2017-08-25,1,LINGERIE,4.3455636220733,7.162653,5.472399456355552
2017-08-26,1,LINGERIE,6.437407427862007,10.0541115,7.88408904900236
2017-08-27,1,LINGERIE,4.3455636220733,7.0343776,5.421089155528525
2017-08-28,1,LINGERIE,4.159458744251977,6.2689657,5.0032614873196195
2017-08-29,1,LINGERIE,4.159458744251977,6.482833,5.088808457687051
2017-08-30,1,LINGERIE,4.159458744251977,7.268109,5.402918736770303
2017-08-31,1,LINGERIE,5.218490000570092,7.8907433,6.287391445639296
2017-08-16,1,"LIQUOR,WINE,BEER",96.61946444972865,85.27288,92.08083241739578
2017-08-17,1,"LIQUOR,WINE,BEER",65.95197087481351,70.42839,67.74253872605999
2017-08-18,1,"LIQUOR,WINE,BEER",61.01520732722717,68.695915,64.08749124814295
2017-08-19,1,"LIQUOR,WINE,BEER",67.12401695888177,77.96388,71.45996277237495
